ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Zobellia	1	15	4	10	0	4	17	6	0	3	17	6	23	1	0	1	10	2	3	2	26	0	7	10	2	0	2	10	2	0	17	9	27	18	3	0	5	6	13	7	19	34	14	22	3	5	0	72	0	0	3	19	6	2	15
Salegentibacter	18	51	29	4	13	135	36	28	10	30	1	25	98	10	23	19	43	39	12	22	230	6	171	24	63	82	7	77	38	11	19	65	24	69	37	14	6	20	38	62	26	58	41	84	4	176	101	29	5	63	18	105	20	7	35
Aequorivita	7	9	19	3	4	62	21	47	13	16	5	20	24	2	20	19	30	34	11	7	15	83	160	2	82	29	11	49	4	1	60	30	54	91	2	18	9	11	25	22	19	28	31	51	5	40	49	7	6	1	23	108	6	7	30
Arenibacter	2	3	24	9	4	60	16	10	12	44	2	11	6	10	19	27	25	30	40	7	2	5	94	19	86	28	11	115	8	12	10	27	35	10	5	10	24	14	42	49	26	14	36	14	6	65	26	22	18	10	28	55	15	8	14
Croceibacter	0	4	1	0	1	55	7	3	2	21	0	3	17	0	4	3	2	14	0	0	56	0	69	5	0	2	1	31	0	0	6	0	6	4	3	0	3	1	47	6	0	47	5	19	3	26	0	11	0	0	1	11	1	0	3
Kordia	0	0	1	5	0	40	8	16	3	1	0	1	6	4	1	0	3	2	0	1	1	56	6	1	23	0	1	2	0	1	44	2	4	1	0	36	3	3	3	0	0	2	4	0	0	23	4	1	0	0	5	12	0	2	3
Formosa	2	3	4	0	0	10	17	1	0	5	1	2	6	13	7	15	8	6	2	1	2	0	26	10	20	1	0	29	2	0	6	3	20	14	0	1	1	2	36	3	1	14	6	8	2	40	4	5	1	3	8	11	3	1	11
Mesonia	3	0	3	1	1	9	19	1	8	1	0	2	3	3	2	8	3	13	13	2	1	3	25	0	0	2	1	26	0	3	2	0	23	52	2	1	2	10	27	14	2	2	8	4	1	15	2	1	0	0	7	7	2	0	18
Gillisia	2	1	17	0	1	7	11	25	11	2	1	7	6	6	4	0	27	0	2	5	7	3	5	1	4	5	2	3	2	1	4	2	8	3	2	4	1	4	3	0	21	9	5	4	0	4	3	1	2	2	4	7	1	1	1
Robiginitalea	0	3	13	1	3	40	7	19	0	0	0	15	14	3	7	4	13	17	11	1	4	4	25	0	10	4	7	36	3	2	3	6	2	3	2	1	15	4	22	8	22	30	19	7	5	34	17	43	1	0	4	14	2	3	5
Maribacter	14	13	64	13	27	187	106	59	8	123	4	55	150	19	17	41	119	46	20	20	18	108	193	192	168	32	29	191	12	47	181	45	75	91	24	17	22	24	214	124	63	133	79	78	17	155	108	125	11	39	64	133	10	17	53
Algibacter	78	6	106	2	0	87	19	10	14	43	0	16	9	14	6	14	56	14	2	11	29	342	109	17	44	26	7	52	1	3	95	34	43	76	40	3	20	10	123	31	11	44	43	25	7	70	92	84	2	8	36	100	6	6	24
Leeuwenhoekiella	4	7	13	0	4	91	12	15	4	37	1	7	11	6	158	66	25	43	3	8	37	4	126	13	24	7	9	131	3	3	24	43	7	31	43	6	7	17	15	5	11	27	27	22	30	61	25	24	11	3	41	21	13	3	6
Bizionia	0	20	2	0	0	6	2	3	1	5	0	0	8	1	2	1	2	6	5	1	0	0	4	1	0	1	4	29	0	0	0	0	0	0	4	0	0	1	1	17	6	7	8	3	3	7	1	1	1	0	2	0	0	1	1
Winogradskyella	1	9	26	5	2	95	33	48	18	43	9	21	56	13	6	9	41	96	3	46	151	88	171	6	40	21	7	57	1	4	88	18	16	10	4	9	7	9	100	31	9	197	37	35	6	44	20	21	2	7	34	66	6	1	103
Yeosuana	0	0	1	0	0	4	2	0	0	0	1	1	8	2	0	0	2	0	0	1	0	0	28	1	3	0	3	4	2	0	1	0	0	3	0	0	2	0	0	0	1	5	1	4	1	2	0	2	0	0	0	28	1	0	0
Aquimarina	5	44	48	9	10	104	74	19	23	26	3	29	77	3	16	14	43	35	7	18	20	80	175	20	82	8	23	103	10	11	62	7	20	97	14	24	79	24	15	112	14	49	67	77	16	150	53	48	11	18	38	295	9	5	78
Lacinutrix	3	5	3	0	9	216	7	7	1	194	0	7	134	11	258	42	6	2	7	9	146	78	20	0	25	2	1	74	2	2	34	1	5	33	4	2	5	2	418	7	0	3	17	8	0	289	12	301	5	1	56	17	3	4	4
Gramella	4	14	43	2	44	68	19	36	11	49	5	12	21	11	7	26	40	32	4	10	49	2	56	25	21	16	7	58	3	5	48	52	4	19	6	6	52	60	53	29	18	42	33	66	8	40	144	19	5	20	10	61	92	5	14
Elizabethkingia	10	6	52	12	2	118	50	17	22	36	3	22	71	9	34	19	53	47	8	27	8	13	92	4	205	4	15	105	11	8	126	109	58	82	22	3	23	10	35	49	10	43	48	70	9	46	82	40	7	17	41	146	5	15	29
Gaetbulibacter	0	3	6	1	0	18	3	1	0	3	1	3	12	0	5	7	1	18	0	6	0	1	16	0	15	24	2	49	3	0	8	2	1	3	0	0	1	10	11	38	10	1	3	3	2	32	1	3	0	1	1	21	2	2	22
Dokdonia	0	4	8	4	0	15	52	19	3	32	0	6	2	14	4	26	1	19	2	6	16	1	31	0	17	1	12	135	13	0	12	2	15	17	3	0	0	3	9	4	2	7	24	13	6	58	5	6	3	4	30	28	1	0	3
Olleya	0	1	3	5	5	21	4	2	1	32	0	3	18	8	3	2	17	5	2	10	48	2	23	1	12	4	4	20	0	4	6	4	34	3	5	0	5	2	28	2	3	32	14	10	3	3	3	18	5	33	7	12	8	0	3
Lutibacter	9	22	13	28	3	74	15	30	27	40	4	18	19	10	6	19	31	29	12	15	3	2	44	1	66	30	2	38	5	3	33	18	16	28	6	4	4	3	22	10	5	10	58	13	17	51	14	9	8	4	11	47	9	2	14
Nonlabens	4	3	43	10	13	95	9	18	2	35	6	20	26	5	4	29	44	22	6	5	105	114	117	5	74	22	17	145	1	3	113	8	83	65	1	3	21	26	50	54	10	66	34	46	8	49	19	32	1	9	16	58	8	1	20
Flaviramulus	0	0	2	0	0	47	0	31	1	2	0	0	2	0	0	16	6	3	6	1	0	0	17	1	4	0	0	37	0	0	1	2	6	2	1	0	15	10	9	1	2	1	5	6	0	33	0	6	0	1	0	4	2	1	4
Gilvibacter	0	0	2	2	0	11	3	2	0	9	0	3	17	0	0	5	6	6	13	1	0	0	12	1	14	12	1	5	0	1	4	1	0	3	0	1	2	0	42	26	3	4	5	4	0	9	35	1	3	0	1	5	3	1	4
Sediminicola	3	0	2	4	3	9	6	4	1	3	0	7	0	0	0	0	6	3	2	2	9	1	15	5	3	2	2	14	1	0	2	59	0	27	0	5	4	2	2	1	0	2	11	5	1	6	1	3	0	4	13	19	0	4	0
Tamlana	0	0	6	2	0	22	1	7	4	1	29	0	0	11	5	0	3	0	0	1	0	0	3	1	2	1	0	24	0	0	1	1	0	0	1	0	1	1	0	6	4	1	9	1	1	3	7	7	0	0	1	1	0	0	3
Zunongwangia	1	1	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	3	0	2	58	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	77	0	2	5	0	0	0	0	0	1	1	3	1	0	1
Mesoflavibacter	1	2	8	12	1	32	4	2	2	5	0	3	1	2	1	42	6	6	0	5	0	1	15	1	3	23	0	93	14	0	0	2	0	16	1	0	2	1	95	0	0	72	8	55	3	18	1	1	0	2	19	3	0	2	8
Flagellimonas	0	3	7	1	5	26	5	14	0	7	2	9	7	9	6	9	8	4	5	13	24	0	23	0	16	14	5	16	3	2	0	7	9	5	2	2	7	2	6	4	6	10	10	11	3	15	12	1	2	6	3	27	8	11	4
Joostella	1	0	1	0	3	2	4	1	0	2	0	6	1	0	0	1	1	0	0	0	1	72	4	3	19	34	1	1	5	0	3	6	4	1	3	0	1	4	0	0	1	0	2	1	1	2	5	7	0	0	6	47	2	0	2
Mariniflexile	2	9	4	1	5	118	9	70	1	7	1	20	27	5	7	42	48	14	2	3	6	186	61	11	178	9	4	121	2	0	83	6	6	58	11	3	2	6	53	42	9	13	12	59	2	100	36	1	2	0	10	101	49	0	18
Zhouia	0	1	1	0	15	0	8	5	2	2	0	6	9	1	19	3	1	3	0	4	61	5	4	3	9	3	0	17	0	0	6	0	29	0	1	0	0	3	35	6	2	4	3	2	3	27	2	10	2	1	1	13	4	1	2
Kriegella	0	3	1	4	1	31	8	5	2	7	0	1	0	2	0	3	2	35	2	3	4	0	31	1	61	0	2	5	8	0	5	8	4	3	2	2	2	0	73	8	1	90	6	4	4	6	0	1	0	2	6	2	4	2	4
Pseudozobellia	0	2	0	6	0	1	10	11	0	4	0	47	2	0	3	1	4	2	4	1	0	0	5	1	4	1	2	4	4	0	0	68	0	0	1	0	15	0	0	3	4	11	6	4	0	15	0	2	0	0	5	0	2	2	1
Jejuia	0	0	0	2	0	11	23	30	0	1	0	7	11	5	2	1	14	0	2	2	0	3	4	9	0	29	0	3	1	0	19	0	29	8	0	0	0	0	1	0	2	38	1	2	0	3	0	0	1	3	1	4	1	1	0
Muriicola	1	11	21	0	0	3	1	5	1	13	0	6	2	1	7	4	19	1	13	3	1	1	3	0	10	3	2	0	3	1	18	3	1	2	0	2	2	0	12	23	1	34	7	4	4	2	1	2	0	3	21	8	0	5	2
Hyunsoonleella	1	0	1	21	0	4	6	0	1	6	0	2	8	0	4	3	6	12	0	3	5	26	17	4	8	10	0	30	1	0	30	0	0	3	6	0	2	0	3	11	0	6	2	11	1	3	7	99	0	0	17	6	0	0	4
Aureitalea	0	1	2	0	0	1	7	1	0	2	0	9	0	0	0	0	1	4	2	0	1	0	4	1	2	1	0	1	2	0	0	2	0	4	0	0	0	1	7	0	1	0	4	6	2	0	1	0	0	0	2	9	1	0	1
Meridianimaribacter	1	0	2	0	0	3	2	1	0	17	0	0	14	4	1	0	5	2	0	1	0	1	7	0	0	5	0	4	0	0	47	1	2	28	1	0	0	1	2	9	0	1	5	50	0	22	3	6	3	1	3	23	0	0	16
Siansivirga	0	0	0	2	0	3	4	0	0	1	0	4	8	1	0	0	0	12	1	0	0	10	12	0	4	1	2	3	0	0	3	12	3	1	1	0	3	0	19	2	0	0	3	13	0	2	0	1	0	1	2	12	1	0	0
Flavivirga	11	0	3	1	0	29	9	1	0	3	1	7	11	0	3	4	14	0	1	1	3	15	65	1	76	4	7	28	1	0	18	1	4	0	0	1	1	1	64	3	0	113	22	18	1	6	106	4	0	0	0	9	1	0	0
Pricia	0	0	5	0	0	5	10	0	0	5	0	3	0	0	1	3	9	0	2	4	0	0	8	2	14	0	1	1	2	0	2	1	7	2	0	1	2	0	14	7	7	3	9	2	4	4	7	3	0	0	0	6	6	1	2
Arenitalea	0	0	0	0	0	15	6	1	0	31	0	1	0	0	5	0	8	2	0	0	0	26	10	0	4	15	0	0	0	0	20	1	0	18	4	0	0	0	23	2	2	1	1	4	0	2	0	32	4	0	5	6	2	0	1
Wenyingzhuangia	2	9	4	1	0	37	29	5	3	6	0	4	0	6	4	9	11	0	0	1	12	4	22	17	36	6	10	31	0	1	31	2	1	91	4	1	2	0	4	66	0	38	17	4	0	26	3	3	4	12	15	15	1	4	27
Altibacter	0	0	5	0	0	21	1	4	1	0	0	0	0	0	2	19	26	1	0	5	0	0	5	0	0	0	0	29	0	0	0	0	69	1	0	0	1	0	0	1	0	54	4	0	2	40	0	20	0	8	19	2	0	1	0
Chishuiella	0	2	19	0	1	1	1	1	2	0	0	1	2	7	4	0	0	6	0	5	1	0	6	1	3	0	0	1	2	0	8	9	2	2	2	2	4	1	3	5	10	1	4	3	0	0	4	5	1	1	5	2	16	0	3
Seonamhaeicola	0	2	3	12	3	13	16	11	1	17	0	6	2	6	5	2	5	9	1	4	15	1	22	1	2	0	0	19	1	2	2	3	10	4	9	1	1	0	29	4	1	38	5	7	4	10	4	6	5	0	4	13	3	0	3
Algoriella	1	0	2	0	3	0	3	0	2	13	0	1	0	0	5	0	2	2	0	6	10	3	17	1	1	1	3	6	1	0	0	6	1	13	0	1	1	1	0	0	1	2	4	12	4	9	0	0	0	0	11	1	1	0	0
Confluentibacter	0	0	2	0	0	14	4	0	0	9	0	3	0	0	0	4	3	0	1	0	1	0	9	2	0	0	0	30	0	0	0	1	0	1	0	0	2	1	4	2	2	4	2	2	4	5	0	4	0	59	4	1	1	1	1
Ichthyenterobacterium	1	0	1	0	1	12	4	0	1	15	0	2	5	1	1	6	0	0	0	0	1	0	6	3	2	2	0	5	0	1	2	0	0	0	1	0	0	0	0	16	0	0	1	3	0	4	0	1	1	1	23	14	0	1	8
Apibacter	14	2	18	0	3	60	23	5	10	29	3	16	24	9	161	29	56	9	1	2	17	17	32	4	45	4	41	103	4	1	112	2	15	60	14	6	10	15	39	104	9	30	20	9	4	61	44	48	0	4	11	151	7	0	47
Marinirhabdus	4	5	31	0	0	16	2	2	1	21	1	3	1	0	15	1	10	3	1	0	28	0	29	1	52	3	1	29	0	0	10	12	2	8	0	240	15	0	74	12	8	3	8	12	3	4	18	9	2	0	4	2	1	8	2
Xanthomarina	1	2	2	0	0	18	35	7	0	36	1	6	2	1	0	14	6	0	0	0	1	0	57	0	0	1	0	8	0	4	1	1	29	1	0	1	1	1	17	6	0	0	21	23	0	1	6	3	1	0	4	60	1	7	13
Vaginella	0	0	0	0	0	0	3	1	1	3	0	4	0	0	1	0	4	0	0	0	0	0	3	0	3	0	0	1	0	0	1	0	0	0	0	0	6	0	6	0	0	0	4	4	0	0	0	2	1	0	0	1	0	0	1
Saonia	5	8	2	0	0	9	18	1	1	12	0	3	0	7	0	2	6	17	11	4	1	2	7	3	6	76	2	27	3	0	10	0	7	2	0	1	0	0	17	12	2	0	7	14	0	7	1	8	4	4	1	14	18	0	3
Oceanihabitans	0	0	1	0	0	35	1	0	1	4	0	2	0	0	8	1	1	3	0	2	0	19	5	0	1	2	1	3	0	0	0	35	3	3	0	0	1	1	3	4	0	4	1	0	0	74	0	0	0	2	2	7	0	0	2
Changchengzhania	0	0	24	16	0	42	2	6	0	2	0	7	9	1	1	1	7	11	1	0	3	0	8	0	6	1	0	0	0	0	1	0	8	11	2	0	0	0	3	1	1	2	4	16	3	4	30	4	0	0	1	0	4	0	0
Antarcticibacterium	0	11	8	0	1	2	13	3	0	12	0	3	2	3	9	4	13	1	1	1	3	150	15	0	30	1	19	10	0	0	1	2	4	5	1	11	3	1	19	4	5	23	14	9	1	20	1	16	1	0	11	7	5	2	2
unclassified Cryomorphaceae	3	19	41	1	0	161	13	6	1	22	3	40	13	2	5	55	36	25	2	7	6	90	136	2	96	19	3	117	2	19	57	8	9	5	4	2	2	3	44	3	5	45	13	4	6	194	42	9	1	2	7	133	4	2	2
Owenweeksia	0	2	2	1	0	1	3	0	2	0	0	3	1	3	0	14	1	5	1	3	2	2	8	0	1	0	0	47	0	0	17	4	2	2	0	0	0	15	0	1	3	2	10	1	0	58	0	3	0	0	2	4	0	0	0
Schleiferia	4	1	3	0	1	7	1	1	0	9	0	2	1	0	3	1	5	11	3	4	4	0	4	3	1	0	0	0	0	1	3	1	0	2	10	4	3	2	0	0	0	1	15	1	1	0	1	1	0	0	8	3	4	1	1
Brumimicrobium	0	0	0	0	0	6	3	2	1	1	0	0	15	0	4	0	1	0	0	7	0	0	12	0	0	1	1	0	3	0	0	3	0	8	4	2	2	2	1	2	0	2	6	4	1	1	0	5	0	0	1	4	0	0	1
Crocinitomix	2	2	0	0	0	0	7	0	1	2	0	4	2	0	0	5	10	2	0	2	0	4	24	1	0	12	0	1	0	0	0	1	1	0	1	0	7	1	1	0	2	0	7	10	1	0	0	1	3	2	5	20	2	0	1
Fluviicola	2	3	11	8	2	48	17	12	4	10	1	15	10	6	4	24	32	17	4	4	6	45	48	4	55	3	12	50	1	2	61	13	2	37	4	3	2	1	14	22	39	10	26	7	9	53	9	11	2	3	37	16	0	5	5
Lishizhenia	0	0	8	0	11	2	3	0	1	14	0	0	17	3	0	14	3	0	0	0	0	39	3	1	23	0	0	34	62	0	13	8	2	3	0	1	2	0	128	50	0	1	7	8	0	39	23	2	2	0	2	38	1	4	13
unclassified Crocinitomicaceae	0	0	2	0	0	2	2	0	1	3	0	2	0	4	0	1	0	2	0	0	0	0	17	0	0	1	2	0	1	0	1	0	3	0	1	3	1	2	1	0	2	0	3	0	0	1	3	0	4	0	0	0	0	0	1
Candidatus Sulcia	3	18	4	10	9	10	4	19	0	11	6	2	8	12	8	3	15	14	5	4	4	9	5	15	9	6	6	11	9	5	7	5	1	8	5	9	6	3	9	1	1	13	10	8	6	4	5	7	18	7	2	3	7	6	4
unclassified Flavobacteriales (miscellaneous)	52	125	341	222	21	1005	287	305	100	625	67	616	320	170	154	278	440	383	248	310	326	597	728	79	624	291	116	1140	104	33	479	330	231	353	108	69	217	98	700	392	331	1259	428	751	73	935	348	256	75	64	410	591	59	96	230
Candidatus Walczuchella	0	0	0	2	1	1	1	0	0	0	2	0	1	0	3	2	2	0	0	1	2	2	2	1	3	2	1	1	1	1	5	0	0	2	0	0	0	0	2	1	1	2	0	2	0	1	0	2	3	0	0	3	0	0	2
unclassified Sphingobacteriia	5	7	12	1	24	22	19	21	2	56	1	9	4	1	19	12	19	50	10	9	10	0	359	13	14	12	3	160	7	40	9	6	3	4	15	4	4	2	438	2	6	53	11	6	55	20	7	3	7	28	14	22	3	3	5
Sphingobacterium	46	227	154	233	102	527	169	163	51	287	33	121	370	59	159	155	244	118	80	211	374	875	558	119	692	131	75	672	34	66	506	451	128	230	114	41	196	97	369	329	79	188	186	257	127	555	312	293	38	111	214	378	81	39	179
Pedobacter	281	350	421	115	275	866	297	227	178	426	92	277	445	166	377	424	425	392	183	220	414	1093	852	342	1002	325	120	1080	64	110	832	668	268	534	201	127	305	213	726	721	264	519	350	351	130	1042	775	308	56	154	400	927	82	136	351
unclassified Sphingobacteriaceae	2	17	40	0	2	134	48	35	7	11	0	21	69	13	12	35	59	13	24	18	28	130	110	13	146	10	19	177	21	37	4	82	20	16	17	1	19	12	66	75	15	33	24	80	6	95	16	32	4	6	34	118	69	13	23
Olivibacter	9	2	8	24	3	37	10	17	0	21	1	25	38	2	14	24	31	3	4	0	7	5	37	0	42	126	3	46	3	0	92	52	5	30	1	3	9	2	75	8	6	20	191	26	0	116	23	108	2	61	30	40	1	1	9
Parapedobacter	3	0	19	2	1	83	9	31	2	33	0	14	4	3	2	8	50	1	3	3	1	11	37	3	39	8	3	16	0	1	40	11	8	29	2	3	7	1	51	56	5	17	34	10	28	131	9	8	6	2	10	31	5	0	20
Mucilaginibacter	25	93	123	28	56	249	116	76	20	188	4	184	145	23	39	76	158	108	35	37	77	320	234	71	163	35	28	379	84	40	163	228	237	56	22	23	72	40	315	179	86	118	156	167	33	248	72	110	29	31	84	231	23	36	117
Nubsella	7	0	3	1	0	46	2	2	0	3	0	3	2	0	3	17	9	2	3	0	3	4	9	1	6	0	8	52	1	1	5	5	8	0	15	1	0	1	2	1	0	16	2	0	1	21	0	4	0	1	1	13	4	0	3
Solitalea	0	1	3	0	0	51	7	9	45	1	0	3	1	1	2	22	10	8	0	1	1	1	14	4	22	0	9	44	0	0	4	5	7	1	2	0	1	0	3	3	0	8	16	3	0	58	0	0	0	0	2	1	3	1	4
Pseudopedobacter	3	0	45	19	6	28	5	7	3	18	1	8	6	16	13	12	9	23	2	3	1	1	63	11	40	8	1	79	4	0	15	8	8	17	3	1	4	21	10	28	7	28	18	6	2	28	15	20	3	9	9	18	2	9	21
unclassified Sphingobacteriales	15	70	99	50	88	134	56	116	40	132	49	140	44	35	20	55	109	40	75	38	39	203	189	28	233	38	14	196	9	16	101	145	50	67	14	22	90	17	123	100	67	189	96	57	48	138	77	116	19	22	66	136	44	25	61
unclassified Bacteroidetes	214	242	572	422	346	1601	638	459	181	934	54	602	648	247	672	470	938	499	399	351	556	1345	2072	173	1623	401	313	5864	110	72	1138	481	421	764	176	159	355	203	1370	918	500	1013	830	770	137	1815	1245	638	201	156	695	1424	183	205	473
Bacteroides	3448429	4457258	1917811	3448878	8512599	606097	164641	3236656	3297213	454320	3506566	528245	340597	4214287	1217004	381038	1422936	272218	920832	3255881	1263910	678137	197765	9479873	1518996	1424524	2040755	346485	1463030	3266584	274636	5512976	1329225	340083	3538924	499257	2869252	3587432	284651	327230	1823413	2002210	177988	630044	3174537	300500	840452	1570328	7136584	1054577	667941	355885	2594579	2282360	787905
unclassified Bacteroidaceae	2358	627073	5094	1677	30607	1042	240	2227	2710	1564	199	844	642	5929	3201	707	2347	704	2841	503	14744	1492	1210	4054	2867	1093	1053	869	5466	12305	852	282852	91	807	1763	2177	187	10289	1457	976	272	5852	297	1544	691	2684	1520	2164	5287	1477	283	1379	399	1370	4980
Mediterranea	684	153	639	332	34394	487	60	501	790	495	2919	206	447	275	85	190	541	211	935	182	166	278	229	199	670	365	143	536	1429	3217	491	3623	48	499	2547	22	11	74	930	269	16	344	110	513	86	788	167	444	295	298	91	374	113	66	245
Rikenella	46	770	320	64	53	114	19	598	16	118	1	52	84	1	204	61	232	88	112	87	52	28	27	45	156	288	21	67	74	11	80	109	10	201	25	27	28	140	305	65	138	298	49	88	38	60	79	93	99	35	384	52	29	21	47
Alistipes	1455122	892339	1029727	98468	643	11194	28638	333156	125535	86663	852	132397	74993	6778	292517	2025	291131	36269	585792	242261	328195	20323	9210	1768	30570	175590	349953	1843	395017	118663	13887	6782	126001	50374	46409	124252	1253667	125858	3125	1701	964607	386261	17253	22405	149934	5680	54608	599938	250815	320946	551265	47032	243040	623025	27827
unclassified Rikenellaceae	21078	12444	14447	1099	217	4592	1434	4071	2415	4190	6	6537	3126	75	6373	1043	11584	1242	14024	7249	6801	8872	2564	17	5293	2283	22375	1861	5179	1782	2858	75	1332	5298	1244	1267	14683	2541	4895	1137	14255	7490	2308	955	2628	2666	3114	9200	4480	1890	9223	5848	1923	8660	521
Mucinivorans	8	27	41	36	44	119	9	24	7	26	14	28	17	76	18	10	36	28	97	30	6	124	68	0	102	11	7	36	20	32	78	20	5	40	6	9	3	7	30	22	35	41	18	39	4	119	13	31	6	6	49	85	3	5	25
Acetobacteroides	2	3	10	1	3	79	4	16	1	24	2	8	55	2	1	34	86	8	47	6	10	2	26	2	36	2	3	153	1	0	9	11	12	42	0	1	1	3	83	45	9	17	32	3	4	94	84	14	8	0	9	138	3	1	12
Porphyromonas	8069	270	2075	424	1481	890	1011	562	12681	902	1724	763	880	14	669	428	1908	446	375	2115	490	635	825	303	1922	383	3144	876	840	2810	740	1512	204	459	6925	363	49	609	1010	627	2958	1834	279	1670	3688	1080	723	1321	9513	272	670	673	389	1814	269
Petrimonas	1	253	20	807	1	328	43	50	13	122	116	117	748	4	19	387	663	419	16	86	5	2529	941	6	285	6	7	700	5	2	40	77	10	1330	14	9	3	38	1356	1545	20	152	84	626	3	519	367	15	11	0	271	243	3	13	544
unclassified Porphyromonadaceae	202	1779	695	3413	726	6369	419	8777	538	4363	526	796	4532	28	992	3016	3390	3013	90219	9493	1727	2343	6319	1751	4455	833	333	8557	572	1357	3904	63039	304	12618	173	1298	521	599	8227	5109	2925	5619	5788	2939	5374	4539	2993	3042	1635	677	1263	2177	2042	530	2074
Fermentimonas	103	41	20	7	2	26	4	10	5	6	0	13	12	2	2	38	8	3	9	55	9	4	43	3	45	24	3	92	2	1	17	26	6	16	20	0	1	1	5	23	4	38	19	24	0	56	23	15	29	10	13	19	93	15	10
Prevotella	2033	33799	17219	1079372	1847	3999659	162897	5120	5044	3572407	29079	224563	3643971	1888	6850867	2495092	1000062	4615683	12106	897446	2418456	6795014	1941515	5820	4188304	1352619	21652	4226776	2646521	5805	5974735	9974	488558	5393330	5406	3350176	2065	3189	5916382	7955931	2951	2100152	889477	2072721	5358	4279957	1804146	3677918	163337	1672487	665249	4601450	146665	17902	2735274
Prevotellaceae: environmental samples	471	3234	1627	20886	406	296614	12172	3193	1643	280307	482	8930	214209	317	105984	134231	135735	159334	6663	13013	208595	867713	125213	10969	348668	12232	5050	324624	71871	717	290181	5238	9748	311618	3146	49285	1149	784	373328	384748	3675	189922	60935	98922	3165	290641	182016	90182	11875	40576	23037	322416	3581	684	144099
unclassified Prevotellaceae	2604	1156	1114	6298	321	160752	6162	1045	639	92975	734	8309	43890	410	34143	91856	36187	24480	1385	66245	16018	65923	74542	496	55515	8421	1632	324028	15472	1996	867385	2233	3169	810243	1888	2325	1374	539	104925	953120	1787	15923	30605	28493	1219	238304	1281031	19193	6280	7836	171012	444019	1389	471	676857
Paraprevotella	288	866	1597	144789	1752	2749	127	5679	34467	7855	173	264	2109	88	146450	611	1703	1628	70	574	902	14141	898	3204	19573	288	54	1536	510	1242	2067	3708	70	54982	891	113	150	1882	2469	1726	90	41805	299	1052	165	3081	16079	26898	774	132	524	38051	321	246	592
Alloprevotella	9	31	23	302	402	2004	96	18	27	2166	13	92	278	5	513	493	803	205	300	127	113	473	649	9	289	22	18	2219	64	1	288	22	116	594	5	7	10	18	2402	564	55	103	253	234	7	1630	329	168	194	4	100	591	33	6	226
Prevotellamassilia	6	30	60	757	9	5417	297	328	60	2165	13	266	2628	634	474	2683	1019	373	61	620	163	541	650	43	465	42	75	8092	32	196	2593	106	31	375	32	92	3	5	2834	5781	30	155	226	354	20	1209	433	126	223	26	107	227	43	21	3770
Metaprevotella	0	7	24	171	1	194	112	1	17	1090	0	73	108	2	1	140	361	12	0	63	0	5	753	0	7492	1	2	973	0	0	1282	16	37	74	0	1	0	0	62	199	0	3	50	50	1	42	101	34	40	3	22	19	14	0	143
Bacteroidales: environmental samples	645	1111	1546	7341	267	35196	3300	3206	679	25610	350	8110	23441	210	12055	11510	13827	14621	6994	6790	17262	26620	20208	3514	36820	6420	1082	35286	1680	732	25464	3965	3784	20670	1046	2411	948	438	54383	28793	1351	14972	9500	17555	609	29185	26820	8245	2137	1924	11549	20054	1304	740	12045
Odoribacter	36189	48045	31770	5946	2147	38348	1526	45517	49999	7580	232	27242	13037	3978	81041	1732	37139	49175	7091	35132	40579	49589	5588	3074	28838	59754	570	3400	26266	13574	12958	6946	1348	7680	1526	8501	1362	20471	4396	10516	1310	57000	2203	30767	1345	5357	66135	55554	1751	93253	54264	38309	527	19879	14673
Butyricimonas	13349	918	35648	423	296	7138	640	8386	13470	2919	272	3839	4015	143	25854	731	1319	6746	6519	5286	109	4995	2829	32350	22412	16399	28965	146	7076	469	12968	53124	25	14921	143	3069	36	15228	699	388	159	2822	2481	9346	589	1559	221	23288	2054	77	3180	8204	1282	15981	194
Balneicella	5	0	2	1	0	5	0	4	0	1	0	0	13	1	1	2	7	2	1	2	0	37	19	1	0	0	0	21	0	0	8	2	0	7	0	0	1	1	0	32	0	1	3	14	1	22	0	2	1	1	8	2	1	0	16
Muribaculum	20	656	164	625	100	460	39	859	16	398	9	43	271	58	389	68	550	367	2066	43	98	506	937	53	508	86	28	174	202	365	278	1234	5	678	59	222	198	34	1400	700	10	1033	207	507	11	138	353	2041	34	16	81	69	3576	33	334
Candidatus Homeothermus	0	5	20	55	1	64	11	240	5	66	29	43	62	0	8	32	101	74	221	13	15	281	58	2	116	11	8	60	3	1	61	60	0	83	1	54	10	12	157	34	11	84	28	78	0	46	33	135	8	19	23	24	13	11	14
